파일번호(File_No),파일명(File_Name),파일저장경로(Directory),대상물번호(Obj_Num),촬영각도(Cam_Ang),촬영시각(Date_Time),부위(Obj_Type),실외온도(Out_Temp),실외습도(Out_Hum),실내온도(In_Temp),실내습도(In_Hum),실내조도(In_Illum),실제판독명(Act_Diag)
154,b1_24(6).jpg,https://www.bigdatahub.go.kr/images/disease/,24,6,2020-10-07-14:46,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
155,b1_24(7).jpg,https://www.bigdatahub.go.kr/images/disease/,24,7,2020-10-07-14:47,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
156,b1_24(8).jpg,https://www.bigdatahub.go.kr/images/disease/,24,8,2020-10-07-14:48,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
157,b1_24(9).jpg,https://www.bigdatahub.go.kr/images/disease/,24,9,2020-10-07-14:49,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
158,b1_26(1).jpg,https://www.bigdatahub.go.kr/images/disease/,26,1,2020-10-07-14:59,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
159,b1_26(2).jpg,https://www.bigdatahub.go.kr/images/disease/,26,2,2020-10-07-14:60,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
160,b1_26(3).jpg,https://www.bigdatahub.go.kr/images/disease/,26,3,2020-10-07-14:61,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
161,b1_26(4).jpg,https://www.bigdatahub.go.kr/images/disease/,26,4,2020-10-07-14:62,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
162,b1_26(5).jpg,https://www.bigdatahub.go.kr/images/disease/,26,5,2020-10-07-14:63,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
163,b1_26(6).jpg,https://www.bigdatahub.go.kr/images/disease/,26,6,2020-10-07-14:64,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
164,b1_26(7).jpg,https://www.bigdatahub.go.kr/images/disease/,26,7,2020-10-07-14:65,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
165,b1_26(8).jpg,https://www.bigdatahub.go.kr/images/disease/,26,8,2020-10-07-14:66,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
166,b1_26(9).jpg,https://www.bigdatahub.go.kr/images/disease/,26,9,2020-10-07-14:67,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
167,b1_27(1).jpg,https://www.bigdatahub.go.kr/images/disease/,27,1,2020-10-07-14:68,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
168,b1_27(2).jpg,https://www.bigdatahub.go.kr/images/disease/,27,2,2020-10-07-14:69,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
169,b1_27(3).jpg,https://www.bigdatahub.go.kr/images/disease/,27,3,2020-10-07-14:70,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
170,b1_27(4).jpg,https://www.bigdatahub.go.kr/images/disease/,27,4,2020-10-07-14:71,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
171,b1_27(5).jpg,https://www.bigdatahub.go.kr/images/disease/,27,5,2020-10-07-14:72,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
172,b1_27(6).jpg,https://www.bigdatahub.go.kr/images/disease/,27,6,2020-10-07-14:73,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
173,b1_27(7).jpg,https://www.bigdatahub.go.kr/images/disease/,27,7,2020-10-07-14:74,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
174,b1_27(8).jpg,https://www.bigdatahub.go.kr/images/disease/,27,8,2020-10-07-14:75,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
175,b1_27(9).jpg,https://www.bigdatahub.go.kr/images/disease/,27,9,2020-10-07-14:76,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
176,b1_28(1).jpg,https://www.bigdatahub.go.kr/images/disease/,28,1,2020-10-07-14:77,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
177,b1_28(2).jpg,https://www.bigdatahub.go.kr/images/disease/,28,2,2020-10-07-14:78,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
178,b1_28(3).jpg,https://www.bigdatahub.go.kr/images/disease/,28,3,2020-10-07-14:79,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
179,b1_28(4).jpg,https://www.bigdatahub.go.kr/images/disease/,28,4,2020-10-07-14:80,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
180,b1_28(5).jpg,https://www.bigdatahub.go.kr/images/disease/,28,5,2020-10-07-14:81,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
181,b1_28(6).jpg,https://www.bigdatahub.go.kr/images/disease/,28,6,2020-10-07-14:82,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
182,b1_28(7).jpg,https://www.bigdatahub.go.kr/images/disease/,28,7,2020-10-07-14:83,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
183,b1_28(8).jpg,https://www.bigdatahub.go.kr/images/disease/,28,8,2020-10-07-14:84,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
184,b1_28(9).jpg,https://www.bigdatahub.go.kr/images/disease/,28,9,2020-10-07-14:85,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
185,b1_29(1).jpg,https://www.bigdatahub.go.kr/images/disease/,29,1,2020-10-07-14:86,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
186,b1_29(2).jpg,https://www.bigdatahub.go.kr/images/disease/,29,2,2020-10-07-14:87,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
187,b1_29(3).jpg,https://www.bigdatahub.go.kr/images/disease/,29,3,2020-10-07-14:88,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
188,b1_29(4).jpg,https://www.bigdatahub.go.kr/images/disease/,29,4,2020-10-07-14:89,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
189,b1_29(5).jpg,https://www.bigdatahub.go.kr/images/disease/,29,5,2020-10-07-14:90,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
190,b1_29(6).jpg,https://www.bigdatahub.go.kr/images/disease/,29,6,2020-10-07-14:91,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
191,b1_29(7).jpg,https://www.bigdatahub.go.kr/images/disease/,29,7,2020-10-07-14:92,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
192,b1_29(8).jpg,https://www.bigdatahub.go.kr/images/disease/,29,8,2020-10-07-14:93,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
193,b1_29(9).jpg,https://www.bigdatahub.go.kr/images/disease/,29,9,2020-10-07-14:94,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
194,b1_30(1).jpg,https://www.bigdatahub.go.kr/images/disease/,30,1,2020-10-07-14:95,2,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
195,b1_31(1).jpg,https://www.bigdatahub.go.kr/images/disease/,31,1,2020-10-07-14:96,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
196,b1_31(2).jpg,https://www.bigdatahub.go.kr/images/disease/,31,2,2020-10-07-14:97,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
197,b1_31(3).jpg,https://www.bigdatahub.go.kr/images/disease/,31,3,2020-10-07-14:98,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
198,b1_31(4).jpg,https://www.bigdatahub.go.kr/images/disease/,31,4,2020-10-07-14:99,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
199,b1_31(5).jpg,https://www.bigdatahub.go.kr/images/disease/,31,5,2020-10-07-14:100,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
200,b1_31(6).jpg,https://www.bigdatahub.go.kr/images/disease/,31,6,2020-10-07-14:101,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
201,b1_31(7).jpg,https://www.bigdatahub.go.kr/images/disease/,31,7,2020-10-07-14:102,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
202,b1_31(8).jpg,https://www.bigdatahub.go.kr/images/disease/,31,8,2020-10-07-14:103,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
203,b1_31(9).jpg,https://www.bigdatahub.go.kr/images/disease/,31,9,2020-10-07-14:104,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
204,b1_32(1).jpg,https://www.bigdatahub.go.kr/images/disease/,32,1,2020-10-07-14:105,2,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
205,b1_32(2).jpg,https://www.bigdatahub.go.kr/images/disease/,32,2,2020-10-07-14:106,2,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
206,c1_2(1).jpg,https://www.bigdatahub.go.kr/images/disease/,2,1,2020-09-24 10:24,1,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
207,c1_2(2).jpg,https://www.bigdatahub.go.kr/images/disease/,2,2,2020-09-24 10:24,2,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
208,c1_2(3).jpg,https://www.bigdatahub.go.kr/images/disease/,2,3,2020-09-24 10:24,2,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
209,c1_2(4).jpg,https://www.bigdatahub.go.kr/images/disease/,2,4,2020-09-24 10:24,2,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
210,c1_3(1).jpg,https://www.bigdatahub.go.kr/images/disease/,3,1,2020-09-24 10:24,2,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
211,c1_3(2).jpg,https://www.bigdatahub.go.kr/images/disease/,3,2,2020-09-24 10:24,2,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
212,c1_3(3).jpg,https://www.bigdatahub.go.kr/images/disease/,3,3,2020-09-24 10:24,2,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
213,c1_10(1).jpg,https://www.bigdatahub.go.kr/images/disease/,10,1,2020-09-24 10:24,2,32.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
214,c1_10(2).jpg,https://www.bigdatahub.go.kr/images/disease/,10,2,2020-09-24 10:24,2,32.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
215,c1_10(3).jpg,https://www.bigdatahub.go.kr/images/disease/,10,3,2020-09-24 10:24,2,32.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
216,c1_16(1).jpg,https://www.bigdatahub.go.kr/images/disease/,16,1,2020-09-24 13:57,2,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,정상
217,c1_16(2).jpg,https://www.bigdatahub.go.kr/images/disease/,16,2,2020-09-24 13:57,2,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,정상
218,c1_16(3).jpg,https://www.bigdatahub.go.kr/images/disease/,16,3,2020-09-24 13:57,2,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,정상
219,c1_17(1).jpg,https://www.bigdatahub.go.kr/images/disease/,17,1,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,정상
220,c1_17(2).jpg,https://www.bigdatahub.go.kr/images/disease/,17,2,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,정상
221,c1_17(3).jpg,https://www.bigdatahub.go.kr/images/disease/,17,3,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,정상
222,c1_17(4).jpg,https://www.bigdatahub.go.kr/images/disease/,17,4,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,정상
223,c1_17(5).jpg,https://www.bigdatahub.go.kr/images/disease/,17,5,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,정상
224,c1_17(6).jpg,https://www.bigdatahub.go.kr/images/disease/,17,6,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,정상
225,c1_17(7).jpg,https://www.bigdatahub.go.kr/images/disease/,17,7,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,정상
226,c1_17(8).jpg,https://www.bigdatahub.go.kr/images/disease/,17,8,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,정상
227,c1_17(9).jpg,https://www.bigdatahub.go.kr/images/disease/,17,9,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,정상
228,c1_23(1).jpg,https://www.bigdatahub.go.kr/images/disease/,23,1,2020-09-24 13:57,2,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,정상
229,c1_23(2).jpg,https://www.bigdatahub.go.kr/images/disease/,23,2,2020-09-24 13:57,2,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,정상
230,c1_23(3).jpg,https://www.bigdatahub.go.kr/images/disease/,23,3,2020-09-24 13:57,2,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,정상
231,c1_28(1).jpg,https://www.bigdatahub.go.kr/images/disease/,28,1,2020-09-28 14:30,2,29.2 ℃,28.7 %,28.6 ℃,32.1 %,9910 lux,정상
232,c1_28(2).jpg,https://www.bigdatahub.go.kr/images/disease/,28,2,2020-09-28 14:30,2,29.2 ℃,28.7 %,28.6 ℃,32.1 %,9910 lux,정상
233,c1_32(1).jpg,https://www.bigdatahub.go.kr/images/disease/,32,1,2020-09-28 14:30,2,29.2 ℃,28.7 %,28.6 ℃,32.1 %,9910 lux,정상
234,c1_32(2).jpg,https://www.bigdatahub.go.kr/images/disease/,32,2,2020-09-28 14:30,2,29.2 ℃,28.7 %,28.6 ℃,32.1 %,9910 lux,정상
235,c1_32(3).jpg,https://www.bigdatahub.go.kr/images/disease/,32,3,2020-09-28 14:30,2,29.2 ℃,28.7 %,28.6 ℃,32.1 %,9910 lux,정상
236,c1_33(1).jpg,https://www.bigdatahub.go.kr/images/disease/,33,1,2020-09-28 14:30,2,29.2 ℃,28.7 %,28.6 ℃,32.1 %,9910 lux,정상
237,c1_33(2).jpg,https://www.bigdatahub.go.kr/images/disease/,33,2,2020-09-28 14:30,2,29.2 ℃,28.7 %,28.6 ℃,32.1 %,9910 lux,정상
238,c1_33(3).jpg,https://www.bigdatahub.go.kr/images/disease/,33,3,2020-09-28 14:30,2,29.2 ℃,28.7 %,28.6 ℃,32.1 %,9910 lux,정상
239,c1_35(1).jpg,https://www.bigdatahub.go.kr/images/disease/,35,1,2020-09-28 14:30,3,29.2 ℃,28.7 %,28.6 ℃,32.1 %,9910 lux,정상
240,c1_35(2).jpg,https://www.bigdatahub.go.kr/images/disease/,35,2,2020-09-28 14:30,3,29.2 ℃,28.7 %,28.6 ℃,32.1 %,9910 lux,정상
241,c1_35(3).jpg,https://www.bigdatahub.go.kr/images/disease/,35,3,2020-09-28 14:30,3,29.2 ℃,28.7 %,28.6 ℃,32.1 %,9910 lux,정상
242,c1_35(4).jpg,https://www.bigdatahub.go.kr/images/disease/,35,4,2020-09-28 14:30,3,29.2 ℃,28.7 %,28.6 ℃,32.1 %,9910 lux,정상
243,c1_41(1).jpg,https://www.bigdatahub.go.kr/images/disease/,41,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,정상
244,c1_41(2).jpg,https://www.bigdatahub.go.kr/images/disease/,41,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,정상
245,c1_41(3).jpg,https://www.bigdatahub.go.kr/images/disease/,41,3,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,정상
246,c1_41(4).jpg,https://www.bigdatahub.go.kr/images/disease/,41,4,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,정상
247,c1_41(5).jpg,https://www.bigdatahub.go.kr/images/disease/,41,5,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,정상
248,c1_41(6).jpg,https://www.bigdatahub.go.kr/images/disease/,41,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,정상
249,c1_41(7).jpg,https://www.bigdatahub.go.kr/images/disease/,41,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,정상
250,c1_41(8).jpg,https://www.bigdatahub.go.kr/images/disease/,41,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,정상
251,c1_41(9).jpg,https://www.bigdatahub.go.kr/images/disease/,41,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,정상
252,d1_1(1).jpg,https://www.bigdatahub.go.kr/images/disease/,1,1,2020-09-24 10:54,1,29.8 ℃,38.6 %,33.6 ℃,44.2 %,12960 lux,정상
253,d1_3(1).jpg,https://www.bigdatahub.go.kr/images/disease/,3,1,2020-09-24 10:54,1,29.8 ℃,38.6 %,33.6 ℃,44.2 %,12960 lux,정상
254,d1_21(1).jpg,https://www.bigdatahub.go.kr/images/disease/,21,1,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,정상
255,d1_21(2).jpg,https://www.bigdatahub.go.kr/images/disease/,21,2,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,정상
256,d1_21(3).jpg,https://www.bigdatahub.go.kr/images/disease/,21,3,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,정상
257,d1_34(1).jpg,https://www.bigdatahub.go.kr/images/disease/,34,1,2020-09-28 14:32,2,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,정상
258,d1_43(1).jpg,https://www.bigdatahub.go.kr/images/disease/,43,1,2020-09-28 14:32,2,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,정상
259,d1_43(2).jpg,https://www.bigdatahub.go.kr/images/disease/,43,2,2020-09-28 14:32,2,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,정상
260,d1_43(3).jpg,https://www.bigdatahub.go.kr/images/disease/,43,3,2020-09-28 14:32,2,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,정상
261,d1_63(1).jpg,https://www.bigdatahub.go.kr/images/disease/,63,1,2020-09-28 14:32,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
262,d1_63(2).jpg,https://www.bigdatahub.go.kr/images/disease/,63,2,2020-09-28 14:32,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
263,d1_63(3).jpg,https://www.bigdatahub.go.kr/images/disease/,63,3,2020-09-28 14:32,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
264,d1_63(4).jpg,https://www.bigdatahub.go.kr/images/disease/,63,4,2020-09-28 14:32,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
265,d1_63(5).jpg,https://www.bigdatahub.go.kr/images/disease/,63,5,2020-09-28 14:32,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
266,d1_63(6).jpg,https://www.bigdatahub.go.kr/images/disease/,63,6,2020-09-28 14:32,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
267,d1_63(7).jpg,https://www.bigdatahub.go.kr/images/disease/,63,7,2020-09-28 14:32,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
268,d1_63(8).jpg,https://www.bigdatahub.go.kr/images/disease/,63,8,2020-09-28 14:32,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
269,d1_63(9).jpg,https://www.bigdatahub.go.kr/images/disease/,63,9,2020-09-28 14:32,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
270,d1_65(1).jpg,https://www.bigdatahub.go.kr/images/disease/,65,1,2020-09-28 14:32,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
271,d1_65(2).jpg,https://www.bigdatahub.go.kr/images/disease/,65,2,2020-09-28 14:32,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
272,d1_65(3).jpg,https://www.bigdatahub.go.kr/images/disease/,65,3,2020-09-28 14:32,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
273,d1_65(4).jpg,https://www.bigdatahub.go.kr/images/disease/,65,4,2020-09-28 14:32,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
274,d1_65(5).jpg,https://www.bigdatahub.go.kr/images/disease/,65,5,2020-09-28 14:32,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
275,d1_65(6).jpg,https://www.bigdatahub.go.kr/images/disease/,65,6,2020-09-28 14:32,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
276,d1_65(7).jpg,https://www.bigdatahub.go.kr/images/disease/,65,7,2020-10-07 14:07,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
277,d1_65(8).jpg,https://www.bigdatahub.go.kr/images/disease/,65,8,2020-10-07 14:07,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
278,d1_65(9).jpg,https://www.bigdatahub.go.kr/images/disease/,65,9,2020-10-07 14:07,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
279,d1_67(1).jpg,https://www.bigdatahub.go.kr/images/disease/,67,1,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
280,d1_67(2).jpg,https://www.bigdatahub.go.kr/images/disease/,67,2,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
281,d1_67(3).jpg,https://www.bigdatahub.go.kr/images/disease/,67,3,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
282,d1_67(4).jpg,https://www.bigdatahub.go.kr/images/disease/,67,4,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
283,d1_67(5).jpg,https://www.bigdatahub.go.kr/images/disease/,67,5,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
284,d1_67(6).jpg,https://www.bigdatahub.go.kr/images/disease/,67,6,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
285,d1_67(7).jpg,https://www.bigdatahub.go.kr/images/disease/,67,7,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
286,d1_67(8).jpg,https://www.bigdatahub.go.kr/images/disease/,67,8,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
287,d1_67(9).jpg,https://www.bigdatahub.go.kr/images/disease/,67,9,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
288,d1_72(1).jpg,https://www.bigdatahub.go.kr/images/disease/,72,2,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
289,d1_76(1).jpg,https://www.bigdatahub.go.kr/images/disease/,76,1,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
290,d1_76(2).jpg,https://www.bigdatahub.go.kr/images/disease/,76,2,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
291,d1_76(3).jpg,https://www.bigdatahub.go.kr/images/disease/,76,3,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
292,d1_76(4).jpg,https://www.bigdatahub.go.kr/images/disease/,76,4,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
293,d1_76(5).jpg,https://www.bigdatahub.go.kr/images/disease/,76,5,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
294,d1_76(6).jpg,https://www.bigdatahub.go.kr/images/disease/,76,6,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
295,d1_76(7).jpg,https://www.bigdatahub.go.kr/images/disease/,76,7,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
296,d1_76(8).jpg,https://www.bigdatahub.go.kr/images/disease/,76,8,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
297,d1_76(9).jpg,https://www.bigdatahub.go.kr/images/disease/,76,9,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
298,d1_80(1).jpg,https://www.bigdatahub.go.kr/images/disease/,80,1,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
299,d1_80(2).jpg,https://www.bigdatahub.go.kr/images/disease/,80,2,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
300,d1_80(3).jpg,https://www.bigdatahub.go.kr/images/disease/,80,3,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
301,d1_80(4).jpg,https://www.bigdatahub.go.kr/images/disease/,80,4,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
302,d1_80(5).jpg,https://www.bigdatahub.go.kr/images/disease/,80,5,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
303,d1_80(6).jpg,https://www.bigdatahub.go.kr/images/disease/,80,6,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
304,d1_80(7).jpg,https://www.bigdatahub.go.kr/images/disease/,80,7,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
305,d1_80(8).jpg,https://www.bigdatahub.go.kr/images/disease/,80,8,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
306,d1_80(9).jpg,https://www.bigdatahub.go.kr/images/disease/,80,9,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
307,d1_85(1).jpg,https://www.bigdatahub.go.kr/images/disease/,85,1,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
308,d1_85(2).jpg,https://www.bigdatahub.go.kr/images/disease/,85,2,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,정상
